913	182	0.1993	1008	3	0.003	0.0
945	32	0.0339	1010	2	0.002	0.0
755	190	0.2517	1036	26	0.0251	0.0
964	209	0.2168	1031	5	0.0048	0.0
757	207	0.2734	1033	2	0.0019	0.0
958	201	0.2098	1044	11	0.0105	0.0
1012	54	0.0534	1043	1	0.001	0.0
743	269	0.362	1024	19	0.0186	0.0
930	187	0.2011	1002	22	0.022	0.0
712	218	0.3062	986	16	0.0162	0.0
909	197	0.2167	1010	24	0.0238	0.0
974	65	0.0667	1017	7	0.0069	0.0
700	274	0.3914	978	39	0.0399	0.0
923	223	0.2416	983	5	0.0051	0.0
720	203	0.2819	994	11	0.0111	0.0
948	228	0.2405	1012	18	0.0178	0.0
983	35	0.0356	1006	6	0.006	0.0
701	282	0.4023	942	64	0.0679	0.0
869	168	0.1933	923	19	0.0206	0.0
627	242	0.386	892	31	0.0348	0.0
809	182	0.225	926	34	0.0367	0.0
880	71	0.0807	925	1	0.0011	0.0
640	240	0.375	875	50	0.0571	0.0
813	173	0.2128	869	6	0.0069	0.0
623	190	0.305	828	41	0.0495	0.0
782	159	0.2033	839	11	0.0131	0.0
707	75	0.1061	831	8	0.0096	0.0
583	124	0.2127	813	18	0.0221	0.0
725	142	0.1959	806	7	0.0087	0.0
533	192	0.3602	724	82	0.1133	0.0
649	116	0.1787	746	22	0.0295	0.0
703	54	0.0768	754	8	0.0106	0.0
507	196	0.3866	681	73	0.1072	0.0
637	130	0.2041	696	15	0.0216	0.0
481	156	0.3243	655	41	0.0626	0.0
603	122	0.2023	679	24	0.0353	0.0
624	21	0.0337	673	6	0.0089	0.0
459	165	0.3595	605	68	0.1124	0.0
572	113	0.1976	635	30	0.0472	0.0
457	115	0.2516	615	20	0.0325	0.0
542	85	0.1568	600	15	0.025	0.0
566	24	0.0424	612	12	0.0196	0.0
424	142	0.3349	573	39	0.0681	0.0
521	97	0.1862	576	3	0.0052	0.0
384	137	0.3568	530	46	0.0868	0.0
486	102	0.2099	541	11	0.0203	0.0
512	26	0.0508	532	9	0.0169	0.0
333	179	0.5375	439	93	0.2118	0.0
391	58	0.1483	432	7	0.0162	0.0
311	80	0.2572	406	26	0.064	0.0
365	54	0.1479	413	7	0.0169	0.0
389	24	0.0617	421	8	0.019	0.0
276	113	0.4094	400	21	0.0525	0.0
370	94	0.2541	400	0	0.0	0.0
266	104	0.391	340	60	0.1765	0.0
230	36	0.1565	305	35	0.1148	0.0
260	30	0.1154	305	0	0.0	0.0
215	45	0.2093	276	29	0.1051	0.0
219	4	0.0183	256	20	0.0781	0.0
168	51	0.3036	226	30	0.1327	0.0
194	26	0.134	215	11	0.0512	0.0
195	1	0.0051	211	4	0.019	0.0
142	53	0.3732	183	28	0.153	0.0
169	27	0.1598	186	3	0.0161	0.0
107	62	0.5794	142	44	0.3099	0.0
130	23	0.1769	137	5	0.0365	0.0
115	15	0.1304	136	1	0.0074	0.0
95	20	0.2105	134	2	0.0149	0.0
113	18	0.1593	128	6	0.0469	0.0
98	15	0.1531	122	6	0.0492	0.0
107	9	0.0841	114	8	0.0702	0.0
107	0	0.0	115	1	0.0087	0.0
69	38	0.5507	84	31	0.369	0.0
75	6	0.08	83	1	0.012	0.0
29	46	1.5862	38	45	1.1842	0.0
34	5	0.1471	37	1	0.027	0.0
32	2	0.0625	37	0	0.0	0.0
20	12	0.6	20	17	0.85	0.0
16	4	0.25	22	2	0.0909	0.0
10	6	0.6	15	7	0.4667	0.0
14	4	0.2857	15	0	0.0	0.0
14	0	0.0	16	1	0.0625	0.0
10	4	0.4	12	4	0.3333	0.0
10	0	0.0	10	2	0.2	0.0
5	5	1.0	5	5	1.0	0.0
5	0	0.0	5	0	0.0	0.0
4	1	0.25	4	1	0.25	0.0
4	0	0.0	6	2	0.3333	0.0
4	0	0.0	4	2	0.5	0.0
2	2	1.0	2	2	1.0	0.0
2	0	0.0	2	0	0.0	0.0
0	2	0.2	0	2	0.2	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	0	0	0	0.0
0	0	0	2270	2270	1.0	1.0
